code;libelle;etat;insee_commune;nom_commune;mo_raison_sociale;x;y;precision_coord;categorie;puissance_maximum;productible_moyen;debit;coef_energetique;nb_turbines;type_turbine;titre;date_echeance_titre;hauteur_de_chute
65192001;PRAGNERES RG;EXPL;65192;Gavarnie-Gèdre;ELECTRICITE DE FRANCE;455339.8;6195892.03;0;Ouvrage de type Lac;85;115216872;12;"1,990000";1;Pelton;Concédée;2036-12-31;929.099975585938
65192002;GEDRE;EXPL;65192;Gavarnie-Gèdre;ELECTRICITE DE FRANCE;455835.4;6191964.67;0;Ouvrage de type Lac;31.7999992370605;89499000;6.09999990463257;"1,460000";2;Pelton;Concédée;2042-12-31;656.5
65192003;Centrale de Pont de Bert;EXPL;65192;Gavarnie-Gèdre;ETABLISSEMENTS RENE ESCANDE ET COMPAGNIE;455752.58;6191871.64;0;Ouvrage fonctionnant au fil de l'eau;2.41000008583069;16432529;;;;;Concédée (autorisable);;140
65192004;PRAGNERES RD;EXPL;65192;Gavarnie-Gèdre;ELECTRICITE DE FRANCE;455339.8;6195892.03;0;Ouvrage de type Lac;185;89258000;19;"2,850000";2;Pelton;Concédée;;1255
65195001;PONT D'ESTAGNOU;EXPL;65195;Génos;SOCIETE HYDRO ELECTRIQUE DU MIDI;487848.63;6193796.73;0;Ouvrage fonctionnant au fil de l'eau;0.759999990463257;2472885;4.80000019073486;;1;Francis;Autorisée;2057-12-31;16.3999996185303
65195002;TRAMEZAYGUES CL;EXPL;65195;Génos;SOCIETE HYDRO ELECTRIQUE DU MIDI;487707.71;6186215.7;0;Ouvrage de type Lac;21.8999996185303;39413096;5.53999996185303;"0,500000";3;Pelton;Concédée;2004-12-31;460
65195003;TRAMEZAYGUES LA PEZ;EXPL;65195;Génos;SOCIETE HYDRO ELECTRIQUE DU MIDI;487696.48;6186220.47;0;Ouvrage fonctionnant au fil de l'eau;6;12235798;1.98000001907349;"1,020000";2;Pelton;Concédée;2004-12-31;260
65212001;GUCHEN;EXPL;65212;Guchen;ELECTRICITE DE FRANCE;481563.9;6199823.5;0;Ouvrage fonctionnant au fil de l'eau;5.69999980926514;15779938;1.5;"1,100000";2;Pelton;Concédée;2018-12-31;523.299987792969
65218001;Centrale de Rebouc;EXPL;65218;Hèches;CERBERE;485640.97;6214347.5;0;Ouvrage fonctionnant au fil de l'eau;1.8400000333786;2927030;15;;2;;Autorisée;2029-07-01;4.80000019073486
65218002;Micro Centrale de Heches;EXPL;65218;Hèches;DIET JEAN-PAUL;486106.44;6214871.5;0;Ouvrage fonctionnant au fil de l'eau;1.8400000333786;1177266;;;;;Concédée (autorisable);;3.79999995231628
65267001;LAU BALAGNAS;EXPL;65267;Lau-Balagnas;ELECTRICITE DE FRANCE;447065.63;6215927.82;0;Ouvrage fonctionnant par éclusées;31;85403128;20.2999992370605;"0,423000";4;Francis;Concédée;2007-12-31;189.399993896484
65282001;AUBE;EXPL;65282;Loudenvielle;SOCIETE HYDRO ELECTRIQUE DU MIDI;488556.52;6189529.91;0;Ouvrage fonctionnant au fil de l'eau;2.19000005722046;4849593;0.800000011920929;"0,560000";1;Pelton;Autorisée;2060-12-31;279.5
65282002;PONT DE PRAT;EXPL;65282;Loudenvielle;SOCIETE HYDRO ELECTRIQUE DU MIDI;487689.67;6186393.16;0;Ouvrage fonctionnant au fil de l'eau;0.800000011920929;1118607;5;"0,032000";1;Kaplan;Autorisée;2056-12-31;16.2999992370605
65282003;LASSOULA;EXPL;65282;Loudenvielle;SOCIETE HYDRO ELECTRIQUE DU MIDI;488431.37;6183802.95;0;Ouvrage de type Lac;32;29828400;5.5;"1,040000";3;Pelton;Concédée;2004-12-31;486
65282004;LOUDENVIELLE;EXPL;65282;Loudenvielle;ELECTRICITE DE FRANCE;487894.47;6190787.5;0;Ouvrage fonctionnant au fil de l'eau;7.80000019073486;30942188;4.5;"0,470000";2;Pelton;Concédée;1992-04-17;246.100006103516
65286001;Centrale des Oeuvres de la Grotte;EXPL;65286;Lourdes;ASSOCIATION DIOCESAINE DE TARBES  ET LOURDES;451487.88;6226946.21;0;Ouvrage fonctionnant au fil de l'eau;0.400000005960464;2581212;;;;;;;4
65286002;Centrale de Vizens;EXPL;65286;Lourdes;AQUA 65;449395.7;6226988.5;0;Ouvrage fonctionnant au fil de l'eau;1.46300005912781;3732938;;;3;;Autorisée;2036-07-02;3.73000001907349
65286003;Centrale hydroélectrique Latour;EXPL;65286;Lourdes;AQUA 65;451624.53;6225039;0;Ouvrage fonctionnant au fil de l'eau;;2562081;;;;;;;3.28999996185303
65291001;Centrale de Marescot;EXPL;65291;Lugagnan;SOPYREL SOCIETE PYRENEENNE D'ELECTRICITE;452229.53;6223519.5;0;Ouvrage fonctionnant au fil de l'eau;0.137999996542931;573760;;;;;Autorisée et fondée en titre;;6.73000001907349
65294001;Centrale de Lutilhous;EXPL;65294;Lutilhous;SOCIETE HYDRO-ELECTRIQUE DE CAPVERN LUTILHOUS;483183;6229152.5;0;Ouvrage fonctionnant au fil de l'eau;0.449999988079071;2551088;1;;;;Autorisée;2051-01-28;51
65295001;LUZ 1;EXPL;65295;Luz-Saint-Sauveur;ELECTRICITE DE FRANCE;453594.09;6201426.67;0;Ouvrage fonctionnant au fil de l'eau;29.5;117240000;12.8000001907349;"0,650000";1;Francis;Concédée;2036-12-31;296.700012207031
65295003;Centrale de L'Yse;EXPL;65295;Luz-Saint-Sauveur;COMMUNE DE LUZ SAINT SAUVEUR MICROCENTRALE DE L'YSE;454975.94;6201290.5;0;Ouvrage fonctionnant au fil de l'eau;3;6801590;;;;;;;593
65295004;Chute de Lasariou;EXPL;65295;Luz-Saint-Sauveur;SOCIETE HYDRO ELECTRIQUE DU LASARIOU;454010.28;6198337.97;0;Ouvrage fonctionnant au fil de l'eau;1.63499999046326;5042327;;;;;;;555
65305001;MAULEON BAROUSSE;EXPL;65305;Mauléon-Barousse;ETABLISSEMENTS BEGUERIE;501336.8;6209075;0;Ouvrage fonctionnant au fil de l'eau;1.80999994277954;3121057;1.60000002384186;;1;Francis;Autorisée;2057-12-31;115.800003051758
65305002;Centrale de Mauleon Barousse;EXPL;65305;Mauléon-Barousse;PEDELABORDE GERARD;501566;6210198;0;Ouvrage fonctionnant au fil de l'eau;;;;;;;;;6
65320001;Centrale de Montgaillard;EXPL;65320;Montgaillard;JACQUES TARRENE INVESTISSEMENTS;464248.22;6230079.5;0;Ouvrage fonctionnant au fil de l'eau;1.00300002098083;2963263;10.5;;;;Autorisée;2029-09-21;9.64999961853027
65360001;PEYROUSE;EXPL;65360;Peyrouse;ELECTRICITE DE FRANCE;445304.22;6227335.77;0;Ouvrage fonctionnant au fil de l'eau;0.899999976158142;4625813;30;"0,008000";3;Francis;Autorisée;1994-12-31;5
65362001;Centrale de Meyabat;EXPL;65138;Cauterets;SOCIETE ELECTRO-METALLURGIQUE DE MEYABAT;447663.92;6209189.35;0;Ouvrage fonctionnant au fil de l'eau;0.670000016689301;800933;;;;;;;29
65371001;LAC DES GAVES AVAL;EXPL;65371;Préchac;SOCIETE HYDRO ELECTRIQUE DU MIDI;449003.78;6215101.14;0;Ouvrage fonctionnant au fil de l'eau;1.53999996185303;4607954;35;;1;Kaplan;Autorisée;2067-12-31;4.5
65374001;centrale de Puydarrieux;EXPL;65373;Puntous;RIVES & EAUX DU SUD-OUEST;491110;6247497;0;Ouvrage fonctionnant au fil de l'eau;0.35699999332428;;1.70000004768372;;;;Autorisée;2034-03-31;21.3999996185303
65386001;Centrale de Saint-Créac;EXPL;65386;Saint-Créac;LLABARRENA PRODUCTION HYDROELECTRIQUE;453023;6222859;0;Ouvrage fonctionnant au fil de l'eau;0.149000003933907;;2.29999995231628;;1;Francis;Fondée en titre;;6.67999982833862
65388001;MAISON BLANCHE;EXPL;65388;Saint-Lary-Soulan;ELECTRICITE DE FRANCE;478900.3;6191801.5;0;Ouvrage fonctionnant par éclusées;7.5;19399812;3.20000004768372;"0,647000";1;Pelton;Concédée;1994-10-16;301
65389001;Usine hydroélectrique de St Laurent de Neste;EXPL;65389;Saint-Laurent-de-Neste;HYDROPROD;495093.97;6222524;0;Ouvrage fonctionnant au fil de l'eau;0.340999990701675;915988;6;;1;Kaplan;Autorisée;2036-08-01;5.80000019073486
65395001;Usine du bout du pont;EXPL;65395;Saint-Pé-de-Bigorre;TEDELEC;442207;6227667;0;Ouvrage fonctionnant au fil de l'eau;0.670000016689301;4209427;30;;;;Autorisée;;3.70000004768372
65399001;PONT DE LA REINE;EXPL;65399;Saligos;ELECTRICITE DE FRANCE;451941.98;6205539.42;0;Ouvrage fonctionnant au fil de l'eau;14.1000003814697;55920868;23.5;"0,174000";2;Francis;Concédée;2054-12-31;77.8000030517578
65407001;Moulin de Sarp;EXPL;65407;Sarp;EL MOLI DELS ENAMORATS;503458;6215680;0;Ouvrage fonctionnant au fil de l'eau;0.222000002861023;187480;;;;;;;5.67000007629395
65411001;LUZ SAINT SAUVEUR;EXPL;65411;Sassis;ELECTRICITE DE FRANCE;453601;6201466;0;Ouvrage fonctionnant au fil de l'eau;2.79999995231628;7598438;6.34999990463257;"0,125000";1;Francis;Concédée;2041-12-31;67.8000030517578
65411002;LUZ 2;EXPL;65411;Sassis;ELECTRICITE DE FRANCE;453582.17;6201445.5;0;Ouvrage fonctionnant par éclusées;41.2000007629395;91734688;22.7999992370605;"0,532000";2;Francis;Concédée;2036-12-31;235.899993896484
65433001;Centrale de Soues;EXPL;65433;Soues;S.A.R.L. CALAS;463875.84;6238534.62;0;Ouvrage fonctionnant au fil de l'eau;0.239999994635582;1206996;;;;;Fondée en titre;;6.5
65435001;SOULOM BASSE CHUTE;EXPL;65435;Soulom;SOCIETE HYDRO ELECTRIQUE DU MIDI;449328;6210796;0;Ouvrage fonctionnant au fil de l'eau;30.1000003814697;110066728;31.5499992370605;"0,285000";4;Francis;Concédée;;124.699996948242
65435002;SOULOM HAUTE CHUTE;EXPL;65435;Soulom;SOCIETE HYDRO ELECTRIQUE DU MIDI;449327.6;6210795.85;0;Ouvrage fonctionnant au fil de l'eau;22;91445000;9;"0,622000";2;Francis;Concédée;;262.549987792969
65435003;SOULOM RESTITUTION;EXPL;65435;Soulom;SOCIETE HYDRO ELECTRIQUE DU MIDI;449595.54;6211228.22;0;Ouvrage fonctionnant au fil de l'eau;1.04999995231628;3270645;40;;2;Kaplan horizont. & bulbe à pâles mobiles;Concédée;;3.17000007629395
65452001;Moulin Curie;EXPL;65452;Trie-sur-Baïse;S.E. MICRO CENTRALE CURIE;486830.78;6250152.5;0;Ouvrage fonctionnant au fil de l'eau;0.152999997138977;510426;2.70000004768372;;2;Francis double;Autorisée;2056-01-20;5.80000019073486
65452003;Moulin de l'Escaladieu;HORS;65452;Trie-sur-Baïse;LACOSTE HELENE;486816.5;6249031;0;Ouvrage fonctionnant au fil de l'eau;0.136000007390976;447433;;;;;;;5.15000009536743
65455001;Moulin de Coupas;EXPL;65455;Tuzaguet;EURL DU MOULIN DE COUPAS;491184;6222795;0;Ouvrage fonctionnant au fil de l'eau;0.479999989271164;;;;;;;;9
65456001;Centrale Chute Uglas;EXPL;65456;Uglas;UGLAWATT;492080;6230970;0;Ouvrage fonctionnant au fil de l'eau;0.523000001907349;3491087;0.550000011920929;;1;Francis;Autorisée;2023-09-23;98
65456002;Centrale de Panouille;EXPL;65456;Uglas;UGLAWATT;492230;6231227;0;Ouvrage fonctionnant au fil de l'eau;0.493000000715256;;0.469999998807907;;1;Pelton;Autorisée;2023-09-23;107
65467001;Centrale de Marcas;EXPL;65467;Vier-Bordes;STE EXPL. D'ENERGIE HYDRO ELECTRIQUE CENTRALE DU PRADET-CENTRALE DU MARCAS;450795.78;6215319.5;0;Ouvrage fonctionnant au fil de l'eau;0.439999997615814;697894;;;;;;;192
65467002;Centrale de Pradet;EXPL;65467;Vier-Bordes;STE EXPL. D'ENERGIE HYDRO ELECTRIQUE CENTRALE DU PRADET-CENTRALE DU MARCAS;451640.75;6215465.5;0;Ouvrage fonctionnant au fil de l'eau;0.439999997615814;744602;;;;;;;271
65473001;ISABY;EXPL;65473;Villelongue;ETABLISSEMENTS BEGUERIE;453750.56;6210475;0;Ouvrage fonctionnant au fil de l'eau;2.29999995231628;4276028;0.550000011920929;"0,910000";1;Pelton;Autorisée;2035-01-13;427
65473002;Centrale des Couscouillets;EXPL;65473;Villelongue;ELECTRIQUE DES COUSCOUILLETS;449757.06;6211389.5;0;Ouvrage fonctionnant au fil de l'eau;1.80499994754791;5669737;32;;;Kaplan;;;5.75
65473003;Centrale de Villelongue;EXPL;65473;Villelongue;FERROGLOBE FRANCE;450739.29;6210994.3;0;Ouvrage fonctionnant au fil de l'eau;6;25323940;;;;;Concédée;;550
81002001;Centrale des Souls;EXPL;81002;Aiguefonde;CENTRALE HYDROELECTRIQUE DES SOULS;643295.88;6266454.76;0;Ouvrage fonctionnant au fil de l'eau;0.342999994754791;658240;0.180000007152557;;;;Autorisée;2040-12-31;194.75
81004001;Centrale du Chapitre;EXPL;81004;Albi;CENTRALE HYDRO-ELECTR CHAPITRE;631377.25;6315035.5;0;Ouvrage fonctionnant au fil de l'eau;1.66999995708466;7515333;3;;;;;;3.24000000953674
81005001;Centrale de Corbière;EXPL;81278;Sauveterre;SOCIETE HYDROELECTRIQUE ET FORESTIERE DE LA MONTAGNE NOIRE;663251.8;6261790;0;Ouvrage fonctionnant au fil de l'eau;1.80200004577637;2599392;0.514999985694885;;;;Autorisée;2035-10-21;358.519989013672
81010001;AMBIALET;EXPL;81010;Ambialet;ELECTRICITE DE FRANCE;650129.32;6316556.91;0;Ouvrage fonctionnant au fil de l'eau;3.59999990463257;14169000;75;"0,013000";2;Kaplan horizont. & bulbe à pâles mobiles;Concédée;2008-12-31;7.5
81011001;Centrale d'Ambres Fontenau;EXPL;81140;Lavaur;ENERGIES SCE LAVAUR-PAYS DE COCAGNE;604887;6292424;0;Ouvrage fonctionnant au fil de l'eau;3.43700003623962;;58;;;;Autorisée;2053-06-25;6.03999996185303
81018001;SAUT DE SABO;EXPL;81018;Arthès;ELECTRICITE DE FRANCE;636862.9;6317545;0;Ouvrage fonctionnant au fil de l'eau;26;67604864;180;"0,044000";3;Kaplan;Concédée;2064-12-31;21.2000007629395
81018002;ARTHES;HORS;81018;Arthès;ELECTRICITE DE FRANCE;637875;6318638.5;5;;;;;;;;;;
81031001;LUZIERES;EXPL;81031;Le Bez;ELECTRICITE DE FRANCE;652878.94;6285265.63;0;Ouvrage fonctionnant par éclusées;19.2999992370605;68466064;19.2999992370605;"0,285000";2;Francis;Concédée;2033-12-31;135
81034001;Centrale de Boissezon;EXPL;81034;Boissezon;S.A.R.L. HYDROELECTRIQUE DU THORE;650260.71;6275460.08;0;Ouvrage fonctionnant au fil de l'eau;0.370000004768372;451716;;;;;;;31.5
81036001;BAOUS;EXPL;81036;Bout-du-Pont-de-Larn;ELECTRICITE DE FRANCE;653164.6;6267856.5;0;Ouvrage fonctionnant par éclusées;13.6999998092651;10158267;13;"0,040000";4;Francis;Concédée;2010-12-31;129
81036002;Centrale du Baous;EXPL;81036;Bout-du-Pont-de-Larn;COMMUNE DE BOUT DU PONT DE LARN;652262.25;6267354;0;Ouvrage fonctionnant au fil de l'eau;0.959999978542328;1523538;10;;;;Autorisée;;9.80000019073486
81036003;Centrale de Lagarrigue;EXPL;81036;Bout-du-Pont-de-Larn;S.A. COLOMBIE ET FILS;651267;6266822;0;Ouvrage fonctionnant au fil de l'eau;0.162000000476837;236014;;;;;Autorisée;;5.5
81036004;Usine du Moulin Bas;EXPL;81209;Pont-de-Larn;S.A. COLOMBIE ET FILS;652206;6267380;0;Ouvrage fonctionnant au fil de l'eau;0.254000008106232;;4.90000009536743;;;;Autorisée;;3.70000004768372
81037001;BRASSAC;EXPL;81037;Brassac;ELECTRICITE DE FRANCE;659578.83;6280751.01;0;Ouvrage fonctionnant par éclusées;22.5;51440800;20;"0,312000";2;Francis;Concédée;2033-12-31;140.5
81037002;Centrale de Paradou;EXPL;81037;Brassac;SOCIETE DE PRODUCTION ELECTRIQUE;658955.56;6281804;0;Ouvrage fonctionnant au fil de l'eau;0.208000004291534;96413;;;;;;;2.5
81038001;Centrale de Brens;EXPL;81038;Brens;HYDRO-ELECTRIQUE GESTION;611178.87;6311462.42;0;Ouvrage fonctionnant au fil de l'eau;1.55999994277954;2942014;6;;;;Concédée (autorisable);;3.40000009536743
81039001;Moulin de Briatexte;EXPL;81039;Briatexte;LE MOULIN DE BRIATEXTE;611761;6295305;0;Ouvrage fonctionnant au fil de l'eau;0.150000005960464;513339;6;;;;Autorisée;;3.35999989509583
81042001;Centrale des Salvages;EXPL;81042;Burlats;SOC. EXPL. DU BARRAGE DES SALVAGES;641577;6281659;0;Ouvrage fonctionnant au fil de l'eau;0.207000002264977;1979333;1;;;;;;3.20000004768372
81042002;Usine hydroélectrique de la papeterie des Salvages;EXPL;81042;Burlats;HYDROELECTRIQUE DES SALVAGES;641863;6281650;0;Ouvrage fonctionnant au fil de l'eau;;;;;;;;;
81053001;Centrale d'Esperieres;EXPL;81053;Cambounès;SOCIETE D'EXPLOITATION HYDROELECTRIQUE D'ESPERIERES;656330.7;6276634.5;0;Ouvrage fonctionnant au fil de l'eau;0.254999995231628;520537;0.259999990463257;;1;Pelton;;;100
81055001;Centrale de Tirand-Verdeille;EXPL;81055;Les Cammazes;INSTITUTION DES EAUX DE LA MONTAGNE NOIRE;626734.6;6256955.4;0;Ouvrage fonctionnant au fil de l'eau;1.21000003814697;2366955;2;;;;;;64
81065001;Moulins de Lacaze;EXPL;81065;Castres;SOCIETE DES MOULINS DE LACAZE;637724.94;6276862;0;Ouvrage fonctionnant au fil de l'eau;;2157118;;;;;;;3.79999995231628
81065002;Usine de Melou;EXPL;81065;Castres;PROD'ELEC 81;636121.5;6276543.5;0;Ouvrage fonctionnant au fil de l'eau;;515096;;;;;Autorisée;;1.53999996185303
81065003;Usine de MAISON NEUVE;EXPL;81065;Castres;ETABLISSEMENTS LAVAL ET LECAMUS;634123;6276383;0;Ouvrage fonctionnant au fil de l'eau;0.412000000476837;;12;;1;Kaplan;Autorisée;2042-11-26;3.5
81066001;Centrale de Caucalieres;EXPL;81066;Caucalières;GESTION INSTALLATION EXPLOITATION PRODUCTION D'ENERGIES GIEPE;644303.3;6269476;0;Ouvrage fonctionnant au fil de l'eau;0.579999983310699;1415217;21.3999996185303;;2;Kaplan;Autorisée;2050-10-15;2.75999999046326
81066002;Centrale de Cambou;EXPL;81066;Caucalières;SARL D'EXPLOITATION DU CAMBOU;645296;6269375;0;Ouvrage fonctionnant au fil de l'eau;0.273999989032745;670236;12;;1;Kaplan;Autorisée;;2.32999992370605
81070001;Centrale de Labastide;EXPL;81070;Coufouleux;S.N.C. HRC;597654.15;6303218.78;0;Ouvrage fonctionnant au fil de l'eau;0.467000007629395;1303267;17;;;;;;4
81078001;Port de Salomon;EXPL;81078;Damiatte;S.N.C. HYDROELECTRIQUE DE PORT DE SALOMON;617516.3;6283882;0;Ouvrage fonctionnant au fil de l'eau;0.595000028610229;1987282;18;;;;Autorisée;2033-02-11;3.36999988555908
81083001;Centrale de Malamort;EXPL;81083;Durfort;INSTITUTION DES EAUX DE LA MONTAGNE NOIRE;625529.28;6258988.22;0;Ouvrage fonctionnant au fil de l'eau;0.363000005483627;909607;;;;;;;72
81086001;Centrale de la Balme;EXPL;81086;Espérausses;BARTHES Gilles;661308.63;6290182.67;0;Ouvrage fonctionnant au fil de l'eau;0.188999995589256;380865;1;;;;Autorisée;2041-01-27;19.3099994659424
81092001;Moulin de Caty;EXPL;81092;Fiac;ECEBA;612486.44;6288671;0;Ouvrage fonctionnant au fil de l'eau;;1330454;;;;;;;2.5
81092002;Moulin de Miech;EXPL;81092;Fiac;MOULIN DE FIAC SAS;610776.75;6288187.5;0;Ouvrage fonctionnant au fil de l'eau;0.476000010967255;2079062;18;;3;Francis;Autorisée;;2.70000004768372
81092003;Centrale de Brazis;EXPL;81092;Fiac;ECEBA;613914.75;6287236.5;0;Ouvrage fonctionnant au fil de l'eau;;1215013;;;;;;;2.21000003814697
81098001;Centrale de Verdet;EXPL;81098;Fréjeville;ECEBA;631877;6277925;0;Ouvrage fonctionnant au fil de l'eau;0.358000010251999;988915;10.5;;;;Autorisée;2044-10-23;3.48000001907349
81099001;BOURELIE;EXPL;81099;Gaillac;ELECTRICITE DE FRANCE;613125.69;6311637.9;0;Ouvrage fonctionnant au fil de l'eau;5.30000019073486;23204528;89;"0,011000";3;Francis;Concédée;1998-12-31;7
81099002;GAILLAC;EXPL;81099;Gaillac;SOCIETE DE PROMOTION DES ENERGIES RENOUVELABLES;611195.75;6311610;0;Ouvrage fonctionnant au fil de l'eau;0.400000005960464;1979936;24.2000007629395;"0,005000";2;Kaplan;Autorisée;2006-12-31;3
81099003;Moulin St Sauveur;EXPL;81099;Gaillac;SOCIETE D'EXPLOITATION DU BARRAGE DE MONTANS;610196.37;6308276.18;0;Ouvrage fonctionnant au fil de l'eau;;2426178;;;;;;;2.09999990463257
81103001;GIJOUNET;HORS;81103;Gijounet;SOC HYDRAULIQUE ETUDES MISSIONS ASSIST;669732.38;6289670.48;0;Ouvrage fonctionnant au fil de l'eau;0.155000001192093;600000;0.649999976158142;;1;;Autorisée;1994-10-16;42
81103002;Centrale de Combe Fumade;EXPL;81103;Gijounet;DE COMBE-FUMADE;669025;6290209;0;Ouvrage fonctionnant au fil de l'eau;0.490000009536743;1165135;;;;;Autorisée;;38
81104001;Moulin du Carla;EXPL;81104;Giroussens;SOCIETE HYDROELECTRIQUE DU MOULIN DE CARLA;604091.85;6294028.08;0;Ouvrage fonctionnant au fil de l'eau;0.372000008821487;648860;11.8800001144409;;;;Fondée en titre;;3.20000004768372
81104002;Moulin de la Ramière;EXPL;81104;Giroussens;SARL DU MOULIN DE LA RAMIERE;605346.63;6294926.58;0;Ouvrage fonctionnant au fil de l'eau;0.323000013828278;324233;10;;;;;;3.28999996185303
81105001;Moulin Neuf (Dadou);EXPL;81105;Graulhet;SOC HYDROELECTRIQUE DU MOULIN NEUF;614314.9;6297082;0;Ouvrage fonctionnant au fil de l'eau;0.229000002145767;735160;6;;;;Autorisée;2041-01-24;3.90000009536743
81105002;Moulin de la Bressole;EXPL;81105;Graulhet;SAS DU MOULIN DE LA BRESSOLLE;618124;6297624;0;Ouvrage fonctionnant au fil de l'eau;0.400000005960464;;13.1899995803833;;;;Autorisée;;3.15000009536743
81107001;Centrale de Guitalens;EXPL;81132;Guitalens-L'Albarède;PONTIER ENERGIE;622264;6283288;0;Ouvrage fonctionnant au fil de l'eau;0.470999985933304;936728;18.5;;;;Autorisée;2040-12-31;2.59999990463257
81115001;Centrale de Vertignol;EXPL;81115;Labastide-Rouairoux;HYDRO VERTI;671861.4;6264774.5;0;Ouvrage fonctionnant au fil de l'eau;0.532000005245209;900614;;;;;Autorisée;;229
81116001;Moulin Neuf (Agout);EXPL;81116;Labastide-Saint-Georges;LE MOULIN;606436.2;6290605.61;0;Ouvrage fonctionnant au fil de l'eau;0.768999993801117;2505031;;;;;;;
81120001;LA RESSE;HORS;81120;Labruguière;ELECTRICITE DE FRANCE;641815.9;6265764.69;0;Ouvrage fonctionnant au fil de l'eau;0.133000001311302;200000;0.200000002980232;;2;Pelton;;;152
81120002;Moulin d'Hauterive;EXPL;81065;Castres;GENERGIE;639348.9;6273549.5;0;Ouvrage fonctionnant au fil de l'eau;0.483999997377396;745421;14.1000003814697;;;;Autorisée;2033-01-10;3.5
81120003;Centrale de Labourdasse;EXPL;81120;Labruguière;SOCIETE HYDROELECTRIQUE DE L'ILE;641133.56;6272192;0;Ouvrage fonctionnant au fil de l'eau;0.508000016212463;1357616;15;;;;;;3.45000004768372
81120004;Centrale de Thore - Moulin de Labruguière;EXPL;81120;Labruguière;S.A.R.L. HYDROELECTRIQUE DU THORE;640752;6271388;0;Ouvrage fonctionnant au fil de l'eau;0.607999980449677;1132417;18.5;;2;Kaplan;Autorisée;2045-12-11;3.34999990463257
81121001;Centrale d'Espinassotte;EXPL;81121;Lacabarède;SIVA VAYRETTE ET COMPAGNIE;666187.16;6261256.87;0;Ouvrage fonctionnant au fil de l'eau;1.05799996852875;1465953;1.5;;;;Autorisée;2040-12-31;71.9199981689453
81125001;Centrale de La Potre;EXPL;81125;Lacaze;SAS DE LOURTIGUIE;660476.44;6293086.5;0;Ouvrage fonctionnant au fil de l'eau;0.280000001192093;584071;;;;;;;7.5
81125002;Centrale de Gijou;EXPL;81125;Lacaze;BAISSE CLAUDINE;661732.3;6293591;0;Ouvrage fonctionnant au fil de l'eau;0.105999998748302;228297;;;;;;;3.59999990463257
81128001;CARLA;EXPL;81128;Lacrouzette;ELECTRICITE DE FRANCE;645552.4;6283342.8;0;Ouvrage fonctionnant par éclusées;32.2999992370605;100247440;31.3999996185303;"0,300000";2;Francis;Concédée;2034-12-31;140.5
81134001;LA RAVIEGE;EXPL;81134;Lamontélarié;ELECTRICITE DE FRANCE;667383.27;6277485.82;0;Ouvrage de type Lac;4.19999980926514;8644765;17.7000007629395;"0,063000";1;Kaplan;Concédée;2033-12-31;30.8999996185303
81140001;Centrale de Lavaur 1 (St Alain);EXPL;81140;Lavaur;ENERGIES SCE LAVAUR-PAYS DE COCAGNE;605059.3;6289557.99;0;Ouvrage fonctionnant au fil de l'eau;0.800000011920929;2492368;;;;;;;3
81140002;Centrale de Lavaur 2 (Le Carla);EXPL;81140;Lavaur;ENERGIES SCE LAVAUR-PAYS DE COCAGNE;605967.44;6288783;0;Ouvrage fonctionnant au fil de l'eau;2.20000004768372;5989871;40;;2;Kaplan;Concédée (autorisable);;5.5
81140003;Centrale de Fontenau;EXPL;81140;Lavaur;ENERGIES SCE LAVAUR-PAYS DE COCAGNE;603428;6290862;0;Ouvrage fonctionnant au fil de l'eau;3.40000009536743;;58;;2;;Autorisée;2053-06-26;6.03999996185303
81145001;LISLE SUR TARN;EXPL;81145;Lisle-sur-Tarn;ELECTRICITE DE FRANCE;604639.04;6306018.39;0;Ouvrage fonctionnant au fil de l'eau;0.699999988079071;3092353;32.2000007629395;"0,006000";2;Hélice verticale;Autorisée;2029-03-24;3.29999995231628
81147001;Moulin à farine des Plégats;EXPL;81147;Lombers;ROQUELAURE PAULETTE ET ANNIE;631012;6300244;0;Ouvrage fonctionnant au fil de l'eau;0.0209999997168779;;0.449999988079071;;1;;Fondée en titre;;4.80000019073486
81163001;Centrale de Cousteilles;EXPL;81163;Mazamet;S.A. COLOMBIE ET FILS;650410.29;6262800.38;0;Ouvrage fonctionnant au fil de l'eau;;841803;;;;;;;34
81163002;Moulin de la Resse;EXPL;81163;Mazamet;FORCES HYDROLIQ;649867.56;6261977;0;Ouvrage fonctionnant au fil de l'eau;1.08000004291534;1602801;2.20000004768372;;;;Autorisée;2025-12-31;50
81163003;Usine du Cros;EXPL;81163;Mazamet;ETABLISSEMENTS GILBERT JULIEN FILS;649244.34;6264144.6;0;Ouvrage fonctionnant au fil de l'eau;0.935000002384186;1930106;;;;;;;119
81163004;Centrale de Rieumajou;EXPL;81163;Mazamet;S.A. COLOMBIE ET FILS;651736.5;6258575.52;0;Ouvrage fonctionnant au fil de l'eau;0.230000004172325;;;;;;;;63
81163005;Usine hydroélectrique du Courtal;EXPL;81163;Mazamet;SOC AUSSILLONNAISE DE MECANIQUE;650607.44;6263250.5;0;Ouvrage fonctionnant au fil de l'eau;0.142000004649162;347064;;;;;Autorisée;2036-07-04;8.5
81163006;Centrale de Madagascar;EXPL;81163;Mazamet;MADAGASCAR;650722.4;6261136;0;Ouvrage fonctionnant au fil de l'eau;0.109999999403954;285464;;;;;;;13
